Date_YYYY-MM-DD,Country_Region,Location_name,Location_lat,Location_lon,Transect,Position,Size_min_mm,Size_max_mm,Size_class,Particle_count,Particle_weight_g,Weight_dry_sand_g,Beach_Zone
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,3,1,5,microplastics,2,0.001,905.4,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,4,1,5,microplastics,1,0.001,822.9,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,5,1,5,microplastics,2,0.003,891.9,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,6,1,5,microplastics,2,0.005,845.5,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,7,1,5,microplastics,0,0.000,811.2,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,8,1,5,microplastics,5,0.078,1018.1,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,9,1,5,microplastics,13,0.036,1061.5,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,10,1,5,microplastics,69,0.313,1095.7,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,11,1,5,microplastics,45,0.120,1015.6,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,12,1,5,microplastics,21,0.031,1063.8,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,13,1,5,microplastics,0,0.000,1083.8,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,14,1,5,microplastics,3,0.004,1166.7,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,15,1,5,microplastics,2,0.003,1080.0,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,16,1,5,microplastics,27,0.037,1066.7,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,17,1,5,microplastics,4,0.011,1112.4,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,18,1,5,microplastics,81,0.271,1076.3,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,19,1,5,microplastics,11,0.033,1085.4,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,20,1,5,microplastics,9,0.048,1103.9,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,21,1,5,microplastics,33,0.114,1113.3,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,22,1,5,microplastics,0,0.000,1051.2,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,23,1,5,microplastics,0,0.000,1110.9,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,24,1,5,microplastics,64,0.211,1028.4,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,25,1,5,microplastics,26,0.074,1070.3,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,26,1,5,microplastics,24,0.100,1125.8,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,27,1,5,microplastics,36,0.155,1066.7,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,28,1,5,microplastics,50,0.263,1106.8,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,29,1,5,microplastics,0,0.000,1133.6,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,30,1,5,microplastics,64,0.573,1090.6,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,31,1,5,microplastics,1,0.002,1091.2,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,1,1,5,microplastics,0,0.000,1053.6,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,2,1,5,microplastics,3,0.002,1055.8,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,3,1,5,microplastics,2,0.001,1017.7,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,4,1,5,microplastics,0,0.000,894.6,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,5,1,5,microplastics,2,0.005,956.2,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,6,1,5,microplastics,3,0.028,987.3,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,7,1,5,microplastics,9,0.006,1025.6,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,8,1,5,microplastics,1,0.007,968.7,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,9,1,5,microplastics,120,0.237,895.1,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,10,1,5,microplastics,19,0.112,1043.4,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,11,1,5,microplastics,36,0.100,1054.3,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,12,1,5,microplastics,7,0.009,998.5,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,13,1,5,microplastics,2,0.012,1055.5,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,14,1,5,microplastics,2,0.007,949.6,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,15,1,5,microplastics,3,0.019,1043.0,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,16,1,5,microplastics,11,0.004,1022.8,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,17,1,5,microplastics,3,0.003,1089.4,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,18,1,5,microplastics,74,0.137,1030.2,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,19,1,5,microplastics,15,0.070,1024.3,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,20,1,5,microplastics,11,0.064,980.3,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,21,1,5,microplastics,5,0.011,974.0,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,22,1,5,microplastics,2,0.001,1050.5,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,23,1,5,microplastics,1,0.000,1029.1,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,24,1,5,microplastics,16,0.038,1012.6,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,25,1,5,microplastics,28,0.047,993.4,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,26,1,5,microplastics,23,0.591,964.7,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,27,1,5,microplastics,3,0.005,1033.3,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,28,1,5,microplastics,16,0.061,942.1,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,29,1,5,microplastics,36,0.076,978.0,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,30,1,5,microplastics,28,0.079,1009.4,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,31,1,5,microplastics,0,0.000,1046.0,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,1,1,5,microplastics,1,0.000,1050.1,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,2,1,5,microplastics,1,0.001,1085.0,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,3,1,5,microplastics,1,0.002,1059.1,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,4,1,5,microplastics,0,0.000,989.6,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,5,1,5,microplastics,10,0.025,1034.6,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,6,1,5,microplastics,12,0.018,1026.8,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,7,1,5,microplastics,6,0.012,1070.3,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,8,1,5,microplastics,2,0.005,833.2,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,9,1,5,microplastics,40,0.153,730.1,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,10,1,5,microplastics,30,0.081,682.8,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,11,1,5,microplastics,89,0.281,784.4,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,12,1,5,microplastics,13,0.085,814.5,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,13,1,5,microplastics,5,0.015,872.2,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,14,1,5,microplastics,8,0.094,930.9,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,15,1,5,microplastics,6,0.050,891.1,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,16,1,5,microplastics,13,0.036,882.6,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,17,1,5,microplastics,11,0.027,907.4,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,18,1,5,microplastics,92,0.267,935.9,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,19,1,5,microplastics,12,0.020,879.7,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,20,1,5,microplastics,15,0.026,850.3,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,21,1,5,microplastics,7,0.013,911.3,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,22,1,5,microplastics,3,0.009,798.0,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,23,1,5,microplastics,1,0.000,906.0,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,24,1,5,microplastics,28,0.042,1005.1,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,25,1,5,microplastics,12,0.023,911.4,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,26,1,5,microplastics,117,0.187,1144.9,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,27,1,5,microplastics,29,0.061,1058.4,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,28,1,5,microplastics,200,0.638,820.9,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,29,1,5,microplastics,5,0.014,1021.7,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,30,1,5,microplastics,78,0.138,991.1,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,31,1,5,microplastics,0,0.000,1060.4,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,1,5,25,mesoplastics,0,0.000,675.0,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,2,5,25,mesoplastics,0,0.000,784.4,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,3,5,25,mesoplastics,0,0.000,905.4,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,4,5,25,mesoplastics,0,0.000,822.9,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,5,5,25,mesoplastics,0,0.000,891.9,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,6,5,25,mesoplastics,1,0.054,845.5,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,7,5,25,mesoplastics,1,0.009,811.2,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,8,5,25,mesoplastics,1,0.020,1018.1,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,9,5,25,mesoplastics,3,0.219,1061.5,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,10,5,25,mesoplastics,6,0.264,1095.7,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,11,5,25,mesoplastics,1,0.004,1015.6,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,12,5,25,mesoplastics,1,0.047,1063.8,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,13,5,25,mesoplastics,0,0.000,1083.8,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,14,5,25,mesoplastics,0,0.000,1166.7,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,15,5,25,mesoplastics,0,0.000,1080.0,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,16,5,25,mesoplastics,1,0.006,1066.7,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,17,5,25,mesoplastics,0,0.000,1112.4,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,18,5,25,mesoplastics,10,0.228,1076.3,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,19,5,25,mesoplastics,2,0.054,1085.4,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,20,5,25,mesoplastics,2,0.207,1103.9,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,21,5,25,mesoplastics,0,0.000,1113.3,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,22,5,25,mesoplastics,0,0.000,1051.2,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,23,5,25,mesoplastics,0,0.000,1110.9,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,24,5,25,mesoplastics,5,0.241,1028.4,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,25,5,25,mesoplastics,0,0.000,1070.3,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,26,5,25,mesoplastics,10,0.220,1125.8,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,27,5,25,mesoplastics,5,0.285,1066.7,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,28,5,25,mesoplastics,11,1.277,1106.8,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,29,5,25,mesoplastics,0,0.000,1133.6,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,30,5,25,mesoplastics,8,0.322,1090.6,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,A,31,5,25,mesoplastics,0,0.000,1091.2,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,1,5,25,mesoplastics,0,0.000,1053.6,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,2,5,25,mesoplastics,0,0.000,1055.8,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,3,5,25,mesoplastics,0,0.000,1017.7,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,4,5,25,mesoplastics,0,0.000,894.6,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,5,5,25,mesoplastics,0,0.000,956.2,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,6,5,25,mesoplastics,2,0.190,987.3,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,7,5,25,mesoplastics,1,0.003,1025.6,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,8,5,25,mesoplastics,1,0.009,968.7,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,9,5,25,mesoplastics,19,0.943,895.1,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,10,5,25,mesoplastics,2,0.026,1043.4,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,11,5,25,mesoplastics,3,0.054,1054.3,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,12,5,25,mesoplastics,1,0.027,998.5,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,13,5,25,mesoplastics,0,0.000,1055.5,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,14,5,25,mesoplastics,0,0.000,949.6,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,15,5,25,mesoplastics,0,0.000,1043.0,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,16,5,25,mesoplastics,0,0.000,1022.8,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,17,5,25,mesoplastics,1,0.007,1089.4,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,18,5,25,mesoplastics,12,0.202,1030.2,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,19,5,25,mesoplastics,0,0.000,1024.3,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,20,5,25,mesoplastics,1,0.011,980.3,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,21,5,25,mesoplastics,0,0.000,974.0,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,22,5,25,mesoplastics,0,0.000,1050.5,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,23,5,25,mesoplastics,0,0.000,1029.1,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,24,5,25,mesoplastics,0,0.000,1012.6,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,25,5,25,mesoplastics,0,0.000,993.4,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,26,5,25,mesoplastics,6,0.179,964.7,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,27,5,25,mesoplastics,2,0.016,1033.3,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,28,5,25,mesoplastics,4,0.144,942.1,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,29,5,25,mesoplastics,5,0.093,978.0,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,30,5,25,mesoplastics,0,0.000,1009.4,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,B,31,5,25,mesoplastics,0,0.000,1046.0,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,1,5,25,mesoplastics,0,0.000,1050.1,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,2,5,25,mesoplastics,0,0.000,1085.0,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,3,5,25,mesoplastics,0,0.000,1059.1,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,4,5,25,mesoplastics,0,0.000,989.6,dune
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,5,5,25,mesoplastics,1,0.018,1034.6,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,6,5,25,mesoplastics,3,0.201,1026.8,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,7,5,25,mesoplastics,3,0.024,1070.3,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,8,5,25,mesoplastics,0,0.000,833.2,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,9,5,25,mesoplastics,6,0.397,730.1,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,10,5,25,mesoplastics,3,1.576,682.8,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,11,5,25,mesoplastics,12,1.002,784.4,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,12,5,25,mesoplastics,2,0.009,814.5,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,13,5,25,mesoplastics,0,0.000,872.2,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,14,5,25,mesoplastics,2,0.200,930.9,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,15,5,25,mesoplastics,1,0.019,891.1,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,16,5,25,mesoplastics,0,0.000,882.6,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,17,5,25,mesoplastics,1,0.048,907.4,backshore
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,18,5,25,mesoplastics,18,0.430,935.9,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,19,5,25,mesoplastics,1,0.231,879.7,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,20,5,25,mesoplastics,11,0.114,850.3,storm_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,21,5,25,mesoplastics,2,0.013,911.3,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,22,5,25,mesoplastics,0,0.000,798.0,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,23,5,25,mesoplastics,0,0.000,906.0,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,24,5,25,mesoplastics,7,0.259,1005.1,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,25,5,25,mesoplastics,4,0.140,911.4,supra_littoral
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,26,5,25,mesoplastics,30,0.526,1144.9,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,27,5,25,mesoplastics,5,0.268,1058.4,high_tide_line
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,28,5,25,mesoplastics,33,0.742,820.9,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,29,5,25,mesoplastics,0,0.000,1021.7,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,30,5,25,mesoplastics,15,0.361,991.1,intertidal
2019-09-26,Taiwan,Longmen_Beach,25.02951,121.9355,C,31,5,25,mesoplastics,0,0.000,1060.4,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,1,1,5,microplastics,0,0.000,1217.4,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,2,1,5,microplastics,3,0.002,1242.1,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,3,1,5,microplastics,1,0.003,1236.4,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,4,1,5,microplastics,0,0.000,1290.4,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,5,1,5,microplastics,9,0.018,1312.1,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,6,1,5,microplastics,5,0.049,1297.3,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,7,1,5,microplastics,8,0.102,1285.0,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,8,1,5,microplastics,142,0.252,1194.4,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,9,1,5,microplastics,252,0.400,647.8,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,10,1,5,microplastics,367,0.668,640.1,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,11,1,5,microplastics,247,0.412,1063.6,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,12,1,5,microplastics,12,0.008,1251.8,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,13,1,5,microplastics,3,0.010,1377.5,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,14,1,5,microplastics,1,0.001,1342.7,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,15,1,5,microplastics,NA,NA,NA,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,16,1,5,microplastics,247,0.647,1104.9,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,17,1,5,microplastics,482,1.459,822.2,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,18,1,5,microplastics,13,0.067,1243.8,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,19,1,5,microplastics,2,0.024,1260.5,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,20,1,5,microplastics,0,0.000,1264.5,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,21,1,5,microplastics,2,0.004,1242.5,supra_littoral
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,22,1,5,microplastics,25,0.040,1109.3,high_tide_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,23,1,5,microplastics,10,0.020,1078.7,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,24,1,5,microplastics,0,0.000,1221.0,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,25,1,5,microplastics,0,0.000,1138.2,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,A,26,1,5,microplastics,6,0.004,1057.6,intertidal
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,1,1,5,microplastics,16,0.014,1067.5,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,2,1,5,microplastics,2,0.001,949.7,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,3,1,5,microplastics,0,0.000,1149.7,dune
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,4,1,5,microplastics,3,0.004,1084.5,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,5,1,5,microplastics,21,0.031,1079.1,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,6,1,5,microplastics,6,0.027,1103.6,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,7,1,5,microplastics,21,0.043,1022.2,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,8,1,5,microplastics,33,0.074,1000.3,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,9,1,5,microplastics,472,0.394,1082.1,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,10,1,5,microplastics,8,0.007,907.3,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,11,1,5,microplastics,11,0.017,1219.3,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,12,1,5,microplastics,16,0.012,1176.4,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,13,1,5,microplastics,3,0.001,1281.1,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,14,1,5,microplastics,1,0.000,1265.5,backshore
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,15,1,5,microplastics,8,0.003,1227.4,storm_line
2019-10-02,Taiwan,Longmen_Beach,25.02951,121.9355,B,16,1,5,microplastics,12,0.011,1103.4,storm_line
