Date_YYYY-MM-DD,Country_Region,Location_name,Location_lat,Location_lon,Transect,Position,Size_min_mm,Size_max_mm,Size_class,no_color,black,grey,red_pink,orange_brown_yellow,green,blue,purple
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,7,5,25,mesoplastics,12,1,0,0,1,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,8,5,25,mesoplastics,38,1,1,0,1,1,4,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,9,5,25,mesoplastics,37,1,1,0,1,1,1,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,10,5,25,mesoplastics,6,0,0,1,1,2,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,11,5,25,mesoplastics,3,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,12,5,25,mesoplastics,7,1,0,0,2,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,13,5,25,mesoplastics,0,0,0,0,0,0,1,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,14,5,25,mesoplastics,3,1,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,15,5,25,mesoplastics,10,0,2,1,1,3,0,1
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,16,5,25,mesoplastics,2,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,17,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,18,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,19,5,25,mesoplastics,0,0,1,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,20,5,25,mesoplastics,4,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,21,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,22,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,23,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,1,5,25,mesoplastics,47,0,1,5,3,1,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,2,5,25,mesoplastics,10,0,0,0,1,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,3,5,25,mesoplastics,12,1,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,4,5,25,mesoplastics,5,0,0,1,0,1,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,5,5,25,mesoplastics,57,0,2,0,2,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,6,5,25,mesoplastics,21,0,0,0,1,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,7,5,25,mesoplastics,8,0,0,0,0,0,1,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,8,5,25,mesoplastics,26,1,0,1,0,0,1,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,9,5,25,mesoplastics,37,1,0,0,2,2,2,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,10,5,25,mesoplastics,7,0,0,0,0,1,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,11,5,25,mesoplastics,2,0,1,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,12,5,25,mesoplastics,6,1,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,13,5,25,mesoplastics,8,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,14,5,25,mesoplastics,4,1,0,0,0,1,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,15,5,25,mesoplastics,1,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,16,5,25,mesoplastics,0,0,1,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,17,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,18,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,19,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,20,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,21,5,25,mesoplastics,2,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,22,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,23,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,1,5,25,mesoplastics,67,0,0,1,0,1,1,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,2,5,25,mesoplastics,42,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,3,5,25,mesoplastics,6,0,0,0,0,1,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,4,5,25,mesoplastics,14,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,5,5,25,mesoplastics,23,0,0,0,1,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,6,5,25,mesoplastics,4,0,0,0,0,0,1,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,7,5,25,mesoplastics,4,0,2,0,1,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,8,5,25,mesoplastics,26,0,1,0,2,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,9,5,25,mesoplastics,27,0,1,0,1,0,2,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,10,5,25,mesoplastics,14,0,0,0,1,1,1,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,11,5,25,mesoplastics,1,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,12,5,25,mesoplastics,1,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,13,5,25,mesoplastics,12,0,1,0,1,2,1,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,14,5,25,mesoplastics,10,0,0,2,1,1,1,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,15,5,25,mesoplastics,1,0,0,0,0,0,1,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,16,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,17,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,18,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,19,5,25,mesoplastics,1,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,20,5,25,mesoplastics,4,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,21,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,22,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,23,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,1,1,5,microplastics,14,0,0,0,0,0,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,2,1,5,microplastics,287,1,0,0,3,6,0,3
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,3,1,5,microplastics,155,1,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,4,1,5,microplastics,134,0,0,4,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,5,1,5,microplastics,2185,3,1,1,7,1,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,6,1,5,microplastics,2048,11,7,2,11,7,10,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,7,1,5,microplastics,408,2,2,2,1,4,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,8,1,5,microplastics,13,0,0,1,0,2,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,9,1,5,microplastics,37,0,0,2,0,1,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,10,1,5,microplastics,24,1,0,0,0,1,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,11,1,5,microplastics,29,2,1,0,1,2,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,12,1,5,microplastics,88,2,3,6,0,2,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,13,1,5,microplastics,200,3,2,2,3,2,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,14,1,5,microplastics,260,5,3,0,2,5,4,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,15,1,5,microplastics,92,13,4,1,1,5,4,2
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,16,1,5,microplastics,495,15,12,5,3,12,5,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,17,1,5,microplastics,157,2,3,1,3,4,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,18,1,5,microplastics,15,0,0,0,0,1,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,19,1,5,microplastics,5,0,0,0,1,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,20,1,5,microplastics,0,0,0,1,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,21,1,5,microplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,22,1,5,microplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,1,1,5,microplastics,108,0,0,0,1,1,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,2,1,5,microplastics,179,1,0,2,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,3,1,5,microplastics,188,0,0,0,0,1,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,4,1,5,microplastics,104,1,0,0,0,0,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,5,1,5,microplastics,229,2,0,0,1,1,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,6,1,5,microplastics,8150,74,60,20,77,37,25,4
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,7,1,5,microplastics,50,2,1,0,1,4,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,8,1,5,microplastics,44,5,0,2,0,6,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,9,1,5,microplastics,28,1,0,0,0,3,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,10,1,5,microplastics,28,1,0,1,1,1,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,11,1,5,microplastics,41,0,4,0,0,2,0,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,12,1,5,microplastics,61,2,3,3,1,6,0,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,13,1,5,microplastics,141,1,2,0,4,0,2,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,14,1,5,microplastics,2688,36,18,9,33,25,14,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,15,1,5,microplastics,29,1,0,0,0,2,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,16,1,5,microplastics,78,6,4,0,2,4,2,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,17,1,5,microplastics,45,1,0,1,0,3,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,18,1,5,microplastics,7,1,2,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,19,1,5,microplastics,1,1,1,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,20,1,5,microplastics,3,0,0,0,1,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,21,1,5,microplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,22,1,5,microplastics,2,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,1,1,5,microplastics,15,0,0,0,0,1,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,2,1,5,microplastics,28,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,3,1,5,microplastics,148,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,4,1,5,microplastics,53,0,0,0,1,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,5,1,5,microplastics,24,0,0,0,0,1,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,6,1,5,microplastics,31,0,1,0,1,0,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,7,1,5,microplastics,230,0,0,0,0,2,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,8,1,5,microplastics,90,1,0,0,1,1,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,9,1,5,microplastics,14,1,0,2,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,10,1,5,microplastics,52,1,0,0,1,1,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,11,1,5,microplastics,45,1,0,0,0,1,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,12,1,5,microplastics,898,13,11,4,4,7,3,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,13,1,5,microplastics,1636,19,2,5,13,19,3,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,14,1,5,microplastics,1518,15,12,2,13,15,7,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,15,1,5,microplastics,32,0,0,2,0,1,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,16,1,5,microplastics,127,3,0,1,3,2,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,17,1,5,microplastics,41,4,3,0,1,5,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,18,1,5,microplastics,33,4,0,0,1,5,0,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,19,1,5,microplastics,1,0,0,0,1,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,20,1,5,microplastics,6,2,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,21,1,5,microplastics,1,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,22,1,5,microplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,1,5,25,mesoplastics,5,0,1,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,2,5,25,mesoplastics,59,2,0,0,2,0,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,3,5,25,mesoplastics,20,0,1,1,1,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,4,5,25,mesoplastics,23,0,0,0,2,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,5,5,25,mesoplastics,157,0,0,1,4,0,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,6,5,25,mesoplastics,320,1,0,4,10,8,6,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,7,5,25,mesoplastics,32,0,1,0,4,2,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,8,5,25,mesoplastics,13,2,0,1,0,3,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,9,5,25,mesoplastics,6,1,1,1,0,0,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,10,5,25,mesoplastics,14,1,0,0,0,0,1,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,11,5,25,mesoplastics,12,1,1,0,3,0,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,12,5,25,mesoplastics,30,4,0,3,4,3,4,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,13,5,25,mesoplastics,31,2,2,5,2,4,6,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,14,5,25,mesoplastics,38,1,2,4,4,1,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,15,5,25,mesoplastics,62,4,3,1,3,2,5,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,16,5,25,mesoplastics,75,9,5,6,5,13,6,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,17,5,25,mesoplastics,5,1,0,0,1,0,1,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,18,5,25,mesoplastics,4,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,19,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,20,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,21,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,22,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,1,5,25,mesoplastics,5,0,0,0,0,1,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,2,5,25,mesoplastics,23,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,3,5,25,mesoplastics,49,0,0,0,0,0,0,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,4,5,25,mesoplastics,37,0,0,0,2,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,5,5,25,mesoplastics,25,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,6,5,25,mesoplastics,738,33,19,13,16,19,33,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,7,5,25,mesoplastics,18,1,2,1,3,3,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,8,5,25,mesoplastics,26,1,1,2,1,2,9,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,9,5,25,mesoplastics,14,2,2,4,2,1,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,10,5,25,mesoplastics,12,1,0,1,1,1,6,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,11,5,25,mesoplastics,17,2,1,1,0,1,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,12,5,25,mesoplastics,15,3,0,1,0,3,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,13,5,25,mesoplastics,19,2,1,1,1,3,3,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,14,5,25,mesoplastics,187,18,8,9,8,21,13,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,15,5,25,mesoplastics,9,1,0,2,2,1,3,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,16,5,25,mesoplastics,6,1,0,0,2,1,3,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,17,5,25,mesoplastics,8,2,0,0,0,0,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,18,5,25,mesoplastics,5,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,19,5,25,mesoplastics,1,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,20,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,21,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,22,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,1,5,25,mesoplastics,4,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,2,5,25,mesoplastics,4,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,3,5,25,mesoplastics,11,0,0,0,1,0,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,4,5,25,mesoplastics,6,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,5,5,25,mesoplastics,3,0,0,0,1,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,6,5,25,mesoplastics,8,1,0,0,1,0,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,7,5,25,mesoplastics,20,1,2,2,3,1,0,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,8,5,25,mesoplastics,13,2,2,0,4,1,3,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,9,5,25,mesoplastics,5,0,0,0,1,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,10,5,25,mesoplastics,2,0,1,0,2,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,11,5,25,mesoplastics,7,2,0,0,1,1,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,12,5,25,mesoplastics,61,4,3,4,5,7,5,2
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,13,5,25,mesoplastics,110,3,1,12,6,5,7,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,14,5,25,mesoplastics,106,6,5,9,5,8,5,1
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,15,5,25,mesoplastics,13,0,0,0,1,0,2,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,16,5,25,mesoplastics,12,0,0,1,1,0,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,17,5,25,mesoplastics,11,0,1,1,1,1,1,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,18,5,25,mesoplastics,10,1,0,0,0,1,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,19,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,20,5,25,mesoplastics,2,0,1,0,0,1,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,21,5,25,mesoplastics,0,0,0,0,0,0,0,0
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,22,5,25,mesoplastics,0,0,0,0,0,0,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,5,1,5,microplastics,101,0,0,0,0,1,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,6,1,5,microplastics,398,0,1,0,2,0,1,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,7,1,5,microplastics,320,4,3,1,4,3,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,8,1,5,microplastics,109,0,1,0,1,0,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,9,1,5,microplastics,28,0,0,0,4,1,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,10,1,5,microplastics,269,1,2,2,4,1,0,1
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,11,1,5,microplastics,155,1,0,1,2,1,3,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,12,1,5,microplastics,141,1,2,1,2,4,2,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,13,1,5,microplastics,43,0,0,1,1,2,2,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,14,1,5,microplastics,272,4,3,4,5,9,6,1
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,15,1,5,microplastics,59,3,0,2,1,4,3,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,16,1,5,microplastics,13,1,1,1,0,0,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,17,1,5,microplastics,22,1,0,0,0,0,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,18,1,5,microplastics,49,1,0,0,0,2,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,19,1,5,microplastics,5,0,0,1,0,0,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,20,1,5,microplastics,0,0,0,0,0,0,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,21,1,5,microplastics,0,0,0,0,0,0,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,22,1,5,microplastics,0,0,0,0,0,0,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,23,1,5,microplastics,3,0,0,0,0,0,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,24,1,5,microplastics,363,4,4,3,3,8,4,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,B,5,1,5,microplastics,273,0,0,0,0,2,2,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,B,6,1,5,microplastics,172,0,1,1,1,1,0,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,B,7,1,5,microplastics,261,2,1,0,4,0,2,0
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,B,8,1,5,microplastics,36,2,0,0,0,1,0,0
