Date_YYYY-MM-DD,Country_Region,Location_name,Location_lat,Location_lon,Transect,Position,Size_min_mm,Size_max_mm,Size_class,Particle_count,Particle_weight_g,Weight_dry_sand_g,Beach_Zone
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,11,5,25,mesoplastics,3,0.137,1433.4,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,12,5,25,mesoplastics,10,0.489,1443.3,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,13,5,25,mesoplastics,1,0.074,1514.2,storm_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,14,5,25,mesoplastics,4,0.235,1463.1,storm_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,15,5,25,mesoplastics,18,1.472,1396.4,storm_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,16,5,25,mesoplastics,2,0.131,1403.4,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,17,5,25,mesoplastics,0,0.000,1343.4,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,18,5,25,mesoplastics,0,0.000,1426.5,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,19,5,25,mesoplastics,1,0.030,1387.5,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,20,5,25,mesoplastics,4,0.085,1300.7,high_tide_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,21,5,25,mesoplastics,0,0.000,1380.7,high_tide_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,22,5,25,mesoplastics,0,0.000,1354.4,intertidal
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,A,23,5,25,mesoplastics,0,0.000,1367.6,intertidal
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,1,5,25,mesoplastics,57,0.705,1421.4,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,2,5,25,mesoplastics,11,0.219,1537.2,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,3,5,25,mesoplastics,13,0.105,1458.4,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,4,5,25,mesoplastics,7,0.170,1327.0,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,5,5,25,mesoplastics,61,0.365,1284.6,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,6,5,25,mesoplastics,22,0.305,1376.4,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,7,5,25,mesoplastics,9,1.666,1460.1,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,8,5,25,mesoplastics,29,1.353,1372.5,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,9,5,25,mesoplastics,44,1.344,1313.5,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,10,5,25,mesoplastics,8,0.205,1402.5,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,11,5,25,mesoplastics,3,0.072,1508.9,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,12,5,25,mesoplastics,7,0.720,1502.8,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,13,5,25,mesoplastics,8,0.587,1546.8,storm_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,14,5,25,mesoplastics,6,0.250,1475.7,storm_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,15,5,25,mesoplastics,1,0.179,1505.3,storm_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,16,5,25,mesoplastics,1,0.277,1386.9,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,17,5,25,mesoplastics,0,0.000,1424.1,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,18,5,25,mesoplastics,0,0.000,1292.9,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,19,5,25,mesoplastics,0,0.000,1375.7,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,20,5,25,mesoplastics,0,0.000,1326.7,high_tide_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,21,5,25,mesoplastics,2,0.052,1036.1,high_tide_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,22,5,25,mesoplastics,0,0.000,1047.6,intertidal
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,B,23,5,25,mesoplastics,0,0.000,1195.7,intertidal
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,1,5,25,mesoplastics,70,0.609,1320.3,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,2,5,25,mesoplastics,42,0.560,1309.4,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,3,5,25,mesoplastics,7,0.133,1375.3,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,4,5,25,mesoplastics,14,0.145,1345.8,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,5,5,25,mesoplastics,24,0.250,1406.4,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,6,5,25,mesoplastics,5,0.143,1442.7,dune
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,7,5,25,mesoplastics,7,0.332,1383.4,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,8,5,25,mesoplastics,29,0.469,1337.8,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,9,5,25,mesoplastics,31,1.496,1349.8,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,10,5,25,mesoplastics,17,0.373,1327.2,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,11,5,25,mesoplastics,1,0.005,1491.2,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,12,5,25,mesoplastics,1,0.010,1470.6,backshore
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,13,5,25,mesoplastics,17,1.050,1436.5,storm_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,14,5,25,mesoplastics,15,1.090,1525.1,storm_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,15,5,25,mesoplastics,2,0.254,1534.9,storm_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,16,5,25,mesoplastics,0,0.000,1416.2,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,17,5,25,mesoplastics,0,0.000,1311.3,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,18,5,25,mesoplastics,0,0.000,1377.1,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,19,5,25,mesoplastics,1,0.001,1358.3,supra_littoral
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,20,5,25,mesoplastics,4,0.120,1344.9,high_tide_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,21,5,25,mesoplastics,0,0.000,1119.7,high_tide_line
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,22,5,25,mesoplastics,0,0.000,1277.9,intertidal
2018-05-25,Taiwan,Xialiao_Beach,25.21469,121.65406,C,23,5,25,mesoplastics,0,0.000,1252.0,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,1,1,5,microplastics,15,0.109,1366.6,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,2,1,5,microplastics,300,0.165,1430.2,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,3,1,5,microplastics,156,0.085,1320.9,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,4,1,5,microplastics,138,0.126,1459.1,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,5,1,5,microplastics,2198,0.888,1001.1,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,6,1,5,microplastics,2096,2.982,826.8,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,7,1,5,microplastics,419,0.842,1359.4,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,8,1,5,microplastics,17,0.238,1473.4,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,9,1,5,microplastics,42,0.389,1501.8,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,10,1,5,microplastics,26,0.385,1584.8,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,11,1,5,microplastics,35,0.510,1548.6,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,12,1,5,microplastics,103,1.089,1453.7,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,13,1,5,microplastics,214,0.807,1251.1,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,14,1,5,microplastics,280,2.072,1136.6,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,15,1,5,microplastics,122,2.669,1462.4,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,16,1,5,microplastics,547,3.190,1332.0,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,17,1,5,microplastics,172,0.545,1299.4,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,18,1,5,microplastics,16,0.098,1214.6,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,19,1,5,microplastics,6,0.008,1314.3,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,20,1,5,microplastics,1,0.006,1318.6,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,21,1,5,microplastics,0,0.000,1295.1,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,22,1,5,microplastics,0,0.000,1162.2,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,1,1,5,microplastics,111,0.093,1344.1,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,2,1,5,microplastics,182,0.171,1382.9,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,3,1,5,microplastics,190,0.194,1345.5,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,4,1,5,microplastics,106,0.085,1079.2,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,5,1,5,microplastics,234,0.164,1233.4,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,6,1,5,microplastics,8447,15.733,1662.6,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,7,1,5,microplastics,59,0.729,1356.2,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,8,1,5,microplastics,58,1.096,1436.7,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,9,1,5,microplastics,34,0.527,1500.6,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,10,1,5,microplastics,34,0.411,1468.1,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,11,1,5,microplastics,48,0.536,1502.2,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,12,1,5,microplastics,77,0.611,1367.6,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,13,1,5,microplastics,151,0.395,1470.7,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,14,1,5,microplastics,2823,8.228,1899.1,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,15,1,5,microplastics,34,0.470,1402.9,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,16,1,5,microplastics,97,0.650,1428.4,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,17,1,5,microplastics,51,0.363,1380.1,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,18,1,5,microplastics,10,0.093,1398.5,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,19,1,5,microplastics,3,0.045,1393.9,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,20,1,5,microplastics,4,0.013,1428.5,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,21,1,5,microplastics,0,0.000,1357.7,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,22,1,5,microplastics,2,0.002,1325.3,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,1,1,5,microplastics,16,0.015,1494.0,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,2,1,5,microplastics,28,0.039,1322.2,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,3,1,5,microplastics,148,0.160,1346.2,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,4,1,5,microplastics,54,0.021,1314.6,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,5,1,5,microplastics,25,0.020,1407.6,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,6,1,5,microplastics,34,0.360,1446.9,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,7,1,5,microplastics,232,0.617,1252.6,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,8,1,5,microplastics,94,0.294,1406.0,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,9,1,5,microplastics,17,0.041,1380.0,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,10,1,5,microplastics,56,0.271,1546.1,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,11,1,5,microplastics,47,0.297,1440.5,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,12,1,5,microplastics,940,3.045,1359.9,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,13,1,5,microplastics,1697,3.942,1258.0,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,14,1,5,microplastics,1583,4.025,1259.4,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,15,1,5,microplastics,37,0.565,1555.2,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,16,1,5,microplastics,138,0.625,1414.5,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,17,1,5,microplastics,55,0.557,1416.5,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,18,1,5,microplastics,44,0.607,1493.8,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,19,1,5,microplastics,2,0.031,1323.0,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,20,1,5,microplastics,8,0.062,1430.1,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,21,1,5,microplastics,1,0.011,1400.1,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,22,1,5,microplastics,0,0.000,1296.2,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,1,5,25,mesoplastics,6,0.357,1366.6,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,2,5,25,mesoplastics,64,2.559,1430.2,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,3,5,25,mesoplastics,23,0.494,1320.9,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,4,5,25,mesoplastics,25,0.271,1459.1,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,5,5,25,mesoplastics,163,0.984,1001.1,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,6,5,25,mesoplastics,350,9.065,826.8,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,7,5,25,mesoplastics,39,1.179,1359.4,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,8,5,25,mesoplastics,19,2.066,1473.4,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,9,5,25,mesoplastics,11,0.817,1501.8,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,10,5,25,mesoplastics,17,0.739,1584.8,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,11,5,25,mesoplastics,18,1.186,1548.6,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,12,5,25,mesoplastics,49,5.424,1453.7,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,13,5,25,mesoplastics,52,6.121,1251.1,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,14,5,25,mesoplastics,51,3.543,1136.6,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,15,5,25,mesoplastics,80,7.745,1462.4,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,16,5,25,mesoplastics,119,9.768,1332.0,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,17,5,25,mesoplastics,9,1.060,1299.4,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,18,5,25,mesoplastics,4,0.084,1214.6,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,19,5,25,mesoplastics,0,0.000,1314.3,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,20,5,25,mesoplastics,0,0.000,1318.6,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,21,5,25,mesoplastics,0,0.000,1295.1,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,A,22,5,25,mesoplastics,0,0.000,1162.2,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,1,5,25,mesoplastics,6,0.035,1344.1,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,2,5,25,mesoplastics,23,0.283,1382.9,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,3,5,25,mesoplastics,50,1.047,1345.5,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,4,5,25,mesoplastics,39,0.365,1079.2,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,5,5,25,mesoplastics,25,0.346,1233.4,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,6,5,25,mesoplastics,872,40.953,1662.6,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,7,5,25,mesoplastics,30,2.705,1356.2,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,8,5,25,mesoplastics,43,4.455,1436.7,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,9,5,25,mesoplastics,26,1.894,1500.6,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,10,5,25,mesoplastics,22,2.202,1468.1,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,11,5,25,mesoplastics,24,2.384,1502.2,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,12,5,25,mesoplastics,22,2.204,1367.6,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,13,5,25,mesoplastics,30,2.817,1470.7,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,14,5,25,mesoplastics,265,22.122,1899.1,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,15,5,25,mesoplastics,18,1.603,1402.9,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,16,5,25,mesoplastics,13,1.323,1428.4,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,17,5,25,mesoplastics,11,1.131,1380.1,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,18,5,25,mesoplastics,5,0.278,1398.5,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,19,5,25,mesoplastics,1,0.032,1393.9,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,20,5,25,mesoplastics,0,0.000,1428.5,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,21,5,25,mesoplastics,0,0.000,1357.7,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,B,22,5,25,mesoplastics,0,0.000,1325.3,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,1,5,25,mesoplastics,4,0.032,1494.0,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,2,5,25,mesoplastics,4,1.350,1322.2,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,3,5,25,mesoplastics,13,0.827,1346.2,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,4,5,25,mesoplastics,6,0.037,1314.6,dune
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,5,5,25,mesoplastics,4,0.232,1407.6,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,6,5,25,mesoplastics,12,1.910,1446.9,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,7,5,25,mesoplastics,30,0.813,1252.6,storm_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,8,5,25,mesoplastics,25,2.753,1406.0,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,9,5,25,mesoplastics,6,0.226,1380.0,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,10,5,25,mesoplastics,5,0.333,1546.1,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,11,5,25,mesoplastics,12,1.383,1440.5,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,12,5,25,mesoplastics,91,7.667,1359.9,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,13,5,25,mesoplastics,144,11.640,1258.0,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,14,5,25,mesoplastics,145,11.308,1259.4,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,15,5,25,mesoplastics,16,1.573,1555.2,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,16,5,25,mesoplastics,15,1.207,1414.5,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,17,5,25,mesoplastics,16,1.104,1416.5,supra_littoral
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,18,5,25,mesoplastics,12,1.316,1493.8,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,19,5,25,mesoplastics,0,0.000,1323.0,high_tide_line
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,20,5,25,mesoplastics,4,0.264,1430.1,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,21,5,25,mesoplastics,0,0.000,1400.1,intertidal
2018-07-18,Taiwan,Xialiao_Beach,25.21469,121.65406,C,22,5,25,mesoplastics,0,0.000,1296.2,intertidal
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,5,1,5,microplastics,102,0.126,1105.4,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,6,1,5,microplastics,402,0.182,1238.6,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,7,1,5,microplastics,335,0.322,1145.9,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,8,1,5,microplastics,111,0.150,1206.8,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,9,1,5,microplastics,33,0.039,1248.9,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,10,1,5,microplastics,280,0.541,1352.6,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,11,1,5,microplastics,163,0.222,1484.9,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,12,1,5,microplastics,153,0.314,1307.6,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,13,1,5,microplastics,49,0.332,1369.9,high_tide_line
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,14,1,5,microplastics,304,0.793,1376.1,high_tide_line
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,15,1,5,microplastics,72,0.232,1342.4,high_tide_line
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,16,1,5,microplastics,16,0.094,1522.9,intertidal
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,17,1,5,microplastics,23,0.112,1497.5,intertidal
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,18,1,5,microplastics,52,0.104,1388.2,intertidal
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,19,1,5,microplastics,6,0.011,1146.9,intertidal
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,20,1,5,microplastics,0,0.000,1187.6,intertidal
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,21,1,5,microplastics,0,0.000,1172.0,intertidal
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,22,1,5,microplastics,0,0.000,1060.1,intertidal
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,23,1,5,microplastics,3,0.001,1076.0,intertidal
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,A,24,1,5,microplastics,389,0.354,1055.0,intertidal
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,B,5,1,5,microplastics,277,0.137,1190.4,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,B,6,1,5,microplastics,176,0.082,1343.9,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,B,7,1,5,microplastics,270,0.300,1394.2,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,B,8,1,5,microplastics,39,0.181,1432.6,backshore_with_storm_lines
2019-01-29,Taiwan,Xialiao_Beach,25.21469,121.65406,B,9,1,5,microplastics,76,0.203,1448.1,backshore_with_storm_lines
